ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
FuzzyCMeans1020;EuclideanDistance;false;false;false;false;10;1.5750000000000002;0.20980000000000001;0.8755000000000001;0.3599;0.053000000000000005;0.035;53.26
FuzzyCMeans1020;EuclideanDistance;false;false;false;true;10;2.2964;0.4192;2.3599;0.8859;0.0506;0.045200000000000004;22.54
FuzzyCMeans1020;EuclideanDistance;false;false;true;false;10;17.8154;0.009600000000000001;3.7318000000000002;1.9354;0.026000000000000002;0.008;53.12
FuzzyCMeans1020;EuclideanDistance;false;true;false;false;10;21.6766;1.3063;55.693400000000004;6.317900000000001;0.3211;0.0472;871.7
FuzzyCMeans1020;EuclideanDistance;false;true;false;true;10;1.8682;0.0771;14.0412;0.63;0.5685;0.036500000000000005;159.14
FuzzyCMeans1020;EuclideanDistance;false;true;true;false;10;20187.770200000003;1087.8600000000001;165759.6244;12793.919;0.6744;0.037700000000000004;97.45
FuzzyCMeans1020;EuclideanDistance;true;false;false;false;10;1.7928000000000002;0.2944;1.9239000000000002;0.638;0.09050000000000001;0.0397;47.28
FuzzyCMeans1020;EuclideanDistance;true;false;false;true;10;1.9331;0.3678;1.7365000000000002;0.6668000000000001;0.056100000000000004;0.0432;22.52
FuzzyCMeans1020;EuclideanDistance;true;false;true;false;10;16.7724;0.0;2.0377;0.0;0.033600000000000005;0.0;55.82
FuzzyCMeans1020;EuclideanDistance;true;true;false;false;10;15.8072;0.7211000000000001;23.0079;5.0048;0.24960000000000002;0.0407;865.86
FuzzyCMeans1020;EuclideanDistance;true;true;false;true;10;1.4782000000000002;0.043000000000000003;10.832;0.6477;0.5599000000000001;0.0432;95.61
FuzzyCMeans1020;EuclideanDistance;true;true;true;false;10;11199.0717;551.0244;100144.4244;5076.2892;0.6306;0.0441;98.04
FuzzyCMeans1120;CosineDistance;false;false;false;false;11;3.4968000000000004;0.12940000000000002;3.9115;0.12510000000000002;0.0947;0.0269;36.62
FuzzyCMeans1120;CosineDistance;false;false;false;true;11;6.5552;0.108;6.689500000000001;0.092;0.0057;0.0151;11.6
FuzzyCMeans1120;CosineDistance;false;false;true;false;11;81.3844;2.2564;81.8469;2.2165;-0.038400000000000004;0.0193;10.43
FuzzyCMeans1120;CosineDistance;false;true;false;false;11;47.6533;4.853400000000001;70.99810000000001;4.9615;-0.0574;0.06520000000000001;43.4
FuzzyCMeans1120;CosineDistance;false;true;false;true;11;8.173;0.7278;11.180800000000001;0.8837;-0.1814;0.0539;6.11
FuzzyCMeans1120;CosineDistance;false;true;true;false;11;63214.684700000005;6332.2506;81887.03300000001;6873.567300000001;-0.21680000000000002;0.059500000000000004;5.39
FuzzyCMeans1120;CosineDistance;true;false;false;false;11;3.5326;0.16970000000000002;3.9412000000000003;0.21830000000000002;0.0912;0.028200000000000003;32.03
FuzzyCMeans1120;CosineDistance;true;false;false;true;11;6.1074;0.11330000000000001;6.148000000000001;0.1265;-0.012400000000000001;0.0126;11.65
FuzzyCMeans1120;CosineDistance;true;false;true;false;11;77.8335;1.8586;77.3354;1.8554000000000002;-0.0509;0.0224;11.09
FuzzyCMeans1120;CosineDistance;true;true;false;false;11;35.192;3.9089;60.516200000000005;4.2836;0.0134;0.0684;43.48
FuzzyCMeans1120;CosineDistance;true;true;false;true;11;4.9834000000000005;0.656;7.8333;0.8186;-0.138;0.0772;5.0
FuzzyCMeans1120;CosineDistance;true;true;true;false;11;31659.933200000003;4202.326300000001;46277.211200000005;6415.9305;-0.1922;0.0741;5.95
FuzzyCMeans1120;EuclideanDistance;false;false;false;false;11;1.4426;0.1887;0.7443000000000001;0.31670000000000004;0.0509;0.030600000000000002;58.26
FuzzyCMeans1120;EuclideanDistance;false;false;false;true;11;2.1423;0.3839;2.096;0.7869;0.0529;0.0444;25.43
FuzzyCMeans1120;EuclideanDistance;false;false;true;false;11;16.1991;0.0074;2.4964;1.3525;0.0263;0.006200000000000001;61.62
FuzzyCMeans1120;EuclideanDistance;false;true;false;false;11;20.3277;1.1101;54.997;6.9621;0.31470000000000004;0.0454;1023.47
FuzzyCMeans1120;EuclideanDistance;false;true;false;true;11;1.725;0.08900000000000001;13.860100000000001;0.7819;0.5475;0.0409;109.87
FuzzyCMeans1120;EuclideanDistance;false;true;true;false;11;17722.1264;613.4379;169076.3439;7233.6569;0.6782;0.0284;115.0
FuzzyCMeans1120;EuclideanDistance;true;false;false;false;11;1.5448000000000002;0.29910000000000003;1.6554;0.6048;0.0845;0.0395;56.82
