ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
FuzzyCMeans1220;CosineDistance;true;true;true;false;12;4538.7497;1016.3113000000001;7140.269;1728.4883;-0.1484;0.0743;16.23
FuzzyCMeans1220;EuclideanDistance;false;false;false;false;12;1.1002;0.2541;0.38970000000000005;0.2422;0.0252;0.0234;312.28
FuzzyCMeans1220;EuclideanDistance;false;false;false;true;12;1.4368;0.30960000000000004;1.59;0.6984;0.028900000000000002;0.042100000000000005;86.91
FuzzyCMeans1220;EuclideanDistance;false;false;true;false;12;12.605400000000001;0.0;1.2664;0.0;0.0275;0.0;202.33
FuzzyCMeans1220;EuclideanDistance;false;true;false;false;12;19.036;1.364;49.3521;6.9754000000000005;0.3103;0.047900000000000005;3478.72
FuzzyCMeans1220;EuclideanDistance;false;true;false;true;12;0.41550000000000004;0.009300000000000001;2.6652;0.1752;0.48190000000000005;0.05;228.09
FuzzyCMeans1220;EuclideanDistance;false;true;true;false;12;10289.5169;1620.3083000000001;60636.7784;7655.1971;0.6226;0.04;285.92
FuzzyCMeans1220;EuclideanDistance;true;false;false;false;12;0.8918;0.2691;0.2721;0.18710000000000002;0.0405;0.0238;295.11
FuzzyCMeans1220;EuclideanDistance;true;false;false;true;12;1.2992000000000001;0.2058;1.0939;0.4046;0.0125;0.0275;76.89
FuzzyCMeans1220;EuclideanDistance;true;false;true;false;12;12.442;0.0;1.2236;0.0;0.0247;0.0;167.54
FuzzyCMeans1220;EuclideanDistance;true;true;false;false;12;12.9517;1.1124;26.6875;7.3897;0.3079;0.0562;3301.71
FuzzyCMeans1220;EuclideanDistance;true;true;false;true;12;0.32880000000000004;0.0074;1.8800000000000001;0.13670000000000002;0.5248;0.0328;221.9
FuzzyCMeans1220;EuclideanDistance;true;true;true;false;12;5288.7848;1557.8401000000001;25703.376900000003;5695.6782;0.6362;0.0475;293.0
FuzzyCMeans1320;CosineDistance;false;false;false;false;13;3.4489;0.2031;3.8714000000000004;0.31980000000000003;0.0514;0.030600000000000002;182.49
FuzzyCMeans1320;CosineDistance;false;false;false;true;13;6.1249;0.184;6.258900000000001;0.3346;-0.023100000000000002;0.02;29.21
FuzzyCMeans1320;CosineDistance;false;false;true;false;13;69.2282;3.3315;70.0166;4.5942;-0.09040000000000001;0.024;29.94
FuzzyCMeans1320;CosineDistance;false;true;false;false;13;47.1696;4.7156;73.668;5.6204;-0.0685;0.0592;175.72
